sale_date,sale_price,square_ft,lat,long
7/22/21,652500,2462,33.8694817,-84.3705927
7/22/21,475000,1742,33.942237,-84.3899933
7/22/21,394900,1740,33.8149033,-84.4785555
7/22/21,1000000,2444,33.8231023,-84.3811047
7/22/21,875000,3705,34.1046033,-84.2985184
7/22/21,1270000,5117,34.1463454,-84.3147161
7/22/21,1564456,4933,34.1668329,-84.3173337
7/22/21,150000,1152,33.6036903,-84.5084751
7/22/21,450000,2084,33.8810006,-84.3597296
7/22/21,306000,1326,33.8172981,-84.4394356
7/22/21,225000,760,33.7659558,-84.4555898
7/22/21,215000,1060,33.9426198,-84.3664859
7/22/21,200000,906,33.8120512,-84.4251035
7/22/21,300000,1346,33.8210136,-84.4252012
7/22/21,230000,1655,33.5664517,-84.5736626
7/22/21,484900,1904,33.7273971,-84.3872838
7/22/21,1345000,2921,33.9010096,-84.4383259
7/22/21,1225000,3788,34.0008838,-84.1860204
7/22/21,240000,2225,33.560671,-84.527664
7/22/21,401600,1334,33.7242939,-84.4254933
7/22/21,310500,1242,33.7296759,-84.4405934
7/22/21,305000,2761,33.668107,-84.631018
7/22/21,510000,1374,33.7506198,-84.4365082
7/22/21,178000,875,33.7682854,-84.5070412
7/23/21,674000,3334,34.1323195,-84.266912
7/23/21,475000,1956,34.0883036,-84.2292174
7/23/21,492000,2631,34.0179181,-84.3924564
7/23/21,970000,4049,34.0940941,-84.3455164
7/23/21,1000000,2515,34.0703767,-84.2792095
7/23/21,465000,1832,34.0350355,-84.2583958
7/23/21,296000,2286,33.6509263,-84.5261714
7/23/21,2595000,5074,33.872519,-84.400562
7/23/21,1350000,2582,33.8407819,-84.4058441
7/23/21,460000,1984,34.0526143,-84.1281972
7/23/21,675000,1995,33.9790033,-84.3376688
7/23/21,330000,984,33.7299685,-84.372995
7/23/21,500000,2456,33.7174569,-84.3552355
7/23/21,215000,728,33.7122371,-84.3985317
7/23/21,360000,1552,34.0602808,-84.2085494
7/23/21,302000,780,33.7567681,-84.3658962
7/23/21,320000,1025,33.7597895,-84.3713984
7/23/21,286500,974,34.0281189,-84.35384
7/23/21,380000,1436,34.0260257,-84.3477348
7/23/21,435000,2327,34.0997443,-84.2592804
7/23/21,329000,1115,34.1050349,-84.2599229
7/23/21,439000,2222,34.0657583,-84.1996541
7/23/21,1595000,3417,33.8317681,-84.3723396
7/23/21,1125000,4933,33.8023681,-84.3502819
7/23/21,850000,1884,33.8078425,-84.3624462
7/23/21,3000000,9088,34.0408237,-84.4053245
7/23/21,390000,1520,34.0425081,-84.2197489
7/23/21,470000,2086,34.0680622,-84.3526645
7/23/21,408000,1801,34.0760555,-84.3567722
7/23/21,820000,2510,33.9374533,-84.3631797
7/23/21,345200,1642,34.0465942,-84.3309298
7/23/21,225000,873,33.7518368,-84.3986857
7/23/21,385000,3168,33.5803675,-84.6490363
7/23/21,355000,1867,33.5825477,-84.6334012
7/23/21,300000,1320,33.8237269,-84.4413709
7/23/21,1130348,3908,33.8253706,-84.4444229
7/23/21,632000,2659,34.0805312,-84.4063711
7/23/21,1100000,5101,34.0872089,-84.408772
7/23/21,435000,2355,33.6818406,-84.4280092
7/23/21,338000,928,33.705229,-84.4236059
7/23/21,510000,2068,33.8844655,-84.3811121
7/23/21,380000,1730,34.1120721,-84.2666652
7/23/21,1470000,4249,33.7975433,-84.3598528
7/23/21,2495000,5064,33.7928108,-84.3633646
7/23/21,1078000,4992,34.1442065,-84.3434827
7/23/21,520000,2700,33.9470946,-84.3765265
7/23/21,630000,1730,33.950276,-84.3805915
7/23/21,250000,1028,33.7893934,-84.388618
7/23/21,444000,1798,34.021626,-84.2932553
7/23/21,206750,1306,34.0878198,-84.2776163
7/23/21,380000,2232,34.0891034,-84.2895544
7/23/21,809900,2463,33.8998396,-84.3707775
7/23/21,300000,1500,33.666233,-84.4618819
7/23/21,310000,1358,33.7615487,-84.3950628
7/23/21,489000,1780,34.0716038,-84.206861
7/23/21,795000,5770,33.9676116,-84.2920833
7/23/21,330000,1005,33.7847688,-84.3818581
7/23/21,220000,1637,33.642843,-84.588107
7/23/21,395000,3090,33.6480856,-84.5718224
7/23/21,325000,2017,33.6567895,-84.5643312
7/23/21,260000,2782,33.6394499,-84.602151
7/23/21,990000,4535,34.054601,-84.2464628
7/23/21,335000,1602,34.0003526,-84.3387981
7/23/21,285000,2240,34.0046564,-84.3372303
7/23/21,235000,1752,33.5474833,-84.5709753
7/23/21,247000,1252,33.6890633,-84.4845438
7/23/21,1075000,3482,33.8473877,-84.4205287
7/23/21,547000,1833,33.72342,-84.4112
7/23/21,800000,2763,33.979122,-84.2941393
7/23/21,660000,3761,33.9966725,-84.3015609
7/23/21,191200,910,33.7696497,-84.4460447
7/23/21,220000,1324,33.7737944,-84.4375953
7/23/21,354500,2944,33.7859555,-84.4526475
7/23/21,391900,1357,33.8165713,-84.3925222
7/23/21,250000,1300,33.6787446,-84.3880132
7/23/21,637500,1632,33.7586016,-84.3520072
7/23/21,320000,1220,34.032493,-84.2448167
7/23/21,875000,2736,33.929149,-84.4140248
7/23/21,845000,2495,33.8546204,-84.3644175
7/23/21,595000,3300,34.0695743,-84.189563
7/23/21,666000,4446,34.0806244,-84.1867207
7/23/21,355000,1560,33.7064625,-84.3835066
7/23/21,500000,1960,34.0694056,-84.3140378
7/23/21,885000,3703,34.1467406,-84.3138939
7/23/21,700000,2548,34.1639575,-84.3040277
7/23/21,370000,1990,34.1799776,-84.2964625
7/23/21,655000,2881,34.094997,-84.2932553
7/23/21,1025000,2967,33.8245926,-84.3761158
7/23/21,1110000,4055,33.8844926,-84.3562793
7/23/21,730000,2506,33.818051,-84.44229
7/23/21,1830000,5397,33.901732,-84.3674683
7/23/21,891500,4073,34.0209235,-84.1781724
7/23/21,949000,5771,34.0273468,-84.1782548
7/23/21,739000,4344,34.084552,-84.3143667
7/23/21,189900,824,33.8200937,-84.4258195
7/23/21,395000,1200,33.7651344,-84.3881936
7/23/21,434900,2260,34.0209373,-84.2854214
7/23/21,530000,2260,34.0210241,-84.2854214
7/23/21,1561700,7172,33.9038777,-84.4123013
7/23/21,235000,832,33.7768259,-84.3852295
7/23/21,1235000,4675,33.9955738,-84.2909525
7/23/21,340000,2129,33.572723,-84.6119752
7/23/21,371000,3995,33.5633453,-84.6034067
7/23/21,695000,2980,34.0709849,-84.3966845
7/23/21,665000,2850,34.0845579,-84.3924359
7/23/21,630000,3658,34.0695524,-84.4119114
7/23/21,675000,4241,34.1172451,-84.333868
7/23/21,501500,3221,34.0128322,-84.2725066
7/23/21,1250000,3132,34.04414375,-84.30557485
7/23/21,325550,1785,33.7227885,-84.4331445
7/23/21,405000,2260,34.0683137,-84.1885744
7/23/21,1375000,4046,33.8318971,-84.3665886
7/23/21,1285000,4475,33.8362247,-84.3637753
7/23/21,1250000,6564,34.139824,-84.2712931
7/23/21,220000,1522,33.5934512,-84.4732714
7/23/21,280000,1333,33.7514078,-84.3982612
7/23/21,400000,3835,33.6869234,-84.5671144
7/23/21,250000,3170,33.6675913,-84.6219023
7/23/21,710000,3064,34.0421269,-84.2672411
7/23/21,215000,1520,33.6666407,-84.435052
7/23/21,202020,1776,33.5796764,-84.4685925
7/23/21,474000,2944,33.9496532,-84.3926617
7/23/21,725000,2930,33.9518564,-84.3924154
7/23/21,180000,1168,33.698846,-84.380692
7/23/21,195000,1040,33.7785594,-84.469051
7/23/21,195000,1680,33.6996874,-84.4962648
7/23/21,210000,1208,33.6762883,-84.4230322
7/23/21,431000,2500,34.0562727,-84.2256772
7/23/21,160000,1350,33.582442,-84.532022
7/23/21,526500,1009,33.7798299,-84.4134927
7/26/21,340000,1594,34.0198331,-84.1950413
7/26/21,799000,3346,34.1237438,-84.2734938
7/26/21,625000,2987,34.1267147,-84.2837969
7/26/21,1649000,7600,34.0885347,-84.2253684
7/26/21,761206,2984,34.0707437,-84.2841445
7/26/21,407000,2041,34.0309714,-84.255886
7/26/21,429000,2000,34.0365478,-84.265719
7/26/21,163000,1402,33.7441395,-84.5045043
7/26/21,200000,1706,33.7444375,-84.5031273
7/26/21,949000,1763,33.8682847,-84.3848615
7/26/21,1035000,3624,33.8402366,-84.4080332
7/26/21,430000,864,33.7343169,-84.4383336
7/26/21,547000,2244,33.8127103,-84.4537547
7/26/21,510000,1914,33.7305665,-84.3680835
7/26/21,810000,2195,33.8783987,-84.3722148
7/26/21,415000,2521,34.041485,-84.3588539
7/26/21,187500,900,33.7059019,-84.4120297
7/26/21,400000,1547,33.7136703,-84.4167536
7/26/21,335000,1040,33.7138477,-84.3649868
7/26/21,344000,1463,34.0533181,-84.2126259
7/26/21,556200,2748,34.0484394,-84.1695657
7/26/21,140000,1724,33.6751382,-84.4477672
7/26/21,360000,1386,34.105989,-84.2635386
7/26/21,147000,750,33.8366675,-84.3751782
7/26/21,535000,1594,33.8308907,-84.3854559
7/26/21,580000,3629,34.0457943,-84.219543
7/26/21,200000,1486,33.6352799,-84.4887243
7/26/21,435000,2498,34.0541137,-84.3709828
7/26/21,375000,2496,33.7121699,-84.5441391
7/26/21,693950,2912,34.1351104,-84.3496657
7/26/21,549150,2892,34.010887,-84.3289162
7/26/21,350000,1014,33.8417737,-84.3775
7/26/21,297500,1527,33.8488957,-84.3795034
7/26/21,203000,1139,33.9616,-84.355054
7/26/21,184900,1206,33.9651743,-84.3587149
7/26/21,495000,2464,33.9567812,-84.36179065
7/26/21,870000,3513,33.9763468,-84.3007592
7/26/21,675000,2692,33.97612,-84.3052406
7/26/21,405000,1878,33.9981911,-84.3067206
7/26/21,520000,2878,34.0025969,-84.3152093
7/26/21,270000,2021,33.6581195,-84.5728032
7/26/21,515000,2012,34.0475582,-84.2562974
7/26/21,165000,1064,33.8360412,-84.3845626
7/26/21,965000,2047,33.8097623,-84.411501
7/26/21,710000,1056,33.8116479,-84.4060838
7/26/21,300000,1408,33.6934351,-84.4712375
7/26/21,204100,1150,33.6850307,-84.4673679
7/26/21,912500,2974,33.8465915,-84.4196477
7/26/21,980000,5376,33.9959729,-84.2976961
7/26/21,200000,1844,33.6650055,-84.3838967
7/26/21,1139000,2806,33.7693877,-84.3686215
7/26/21,357000,1200,33.5554984,-84.6715518
7/26/21,215000,1418,33.7504329,-84.5194668
7/26/21,115000,1032,33.7413424,-84.5206419
7/26/21,635000,3807,34.0759246,-84.193682
7/26/21,752500,3471,34.1564698,-84.2976138
7/26/21,425000,2172,34.1720898,-84.290274
7/26/21,678000,1668,33.8243569,-84.3754306
7/26/21,1750000,5328,33.7759726,-84.3796203
7/26/21,930000,4099,34.0295636,-84.2419976
7/26/21,1250000,4369,33.8700954,-84.3589239
7/26/21,177400,1715,33.5572792,-84.5197817
7/26/21,217900,1715,33.5572847,-84.5199046
7/26/21,285000,1249,33.8419063,-84.3575803
7/26/21,252900,1200,33.9061303,-84.3672662
7/26/21,613500,1294,33.8091018,-84.4122807
7/26/21,465000,2800,34.0953319,-84.2650402
7/26/21,312000,1252,33.8163791,-84.4231855
7/26/21,290000,1172,33.9011253,-84.4399001
7/26/21,595000,2798,33.9024643,-84.4369496
7/26/21,1075000,3758,33.905695,-84.4217391
7/26/21,1365000,4371,33.9993564,-84.2033194
7/26/21,1256000,5084,34.000684,-84.2015692
7/26/21,180500,1260,33.5919918,-84.5664595
7/26/21,460000,2364,34.0614298,-84.182354
7/26/21,120000,1456,33.5907499,-84.487003
7/26/21,165000,1660,33.5791409,-84.6176801
7/26/21,535000,1781,33.8151708,-84.3521099
7/26/21,215000,1425,33.957065,-84.36619
7/26/21,205000,1514,33.6787923,-84.4311959
7/26/21,200000,1367,33.7151969,-84.4618533
7/26/21,375000,1762,33.9715719,-84.3670711
7/26/21,355900,847,33.7798299,-84.4134927
7/27/21,485000,2042,33.8500877,-84.3593069
7/27/21,590000,3206,33.9746628,-84.3414489
7/27/21,468000,3068,33.7290584,-84.5008133
7/27/21,262500,730,33.7836687,-84.3861137
7/27/21,484500,2075,34.0606341,-84.3960278
7/27/21,454000,2698,34.0509672,-84.1995306
7/27/21,272975,1504,33.829183,-84.357407
7/27/21,253900,1880,33.615877,-84.589617
7/27/21,255000,869,33.8385741,-84.3768476
7/27/21,630000,2316,34.0065294,-84.2536229
7/27/21,675000,3413,34.0140876,-84.2631272
7/27/21,220000,1868,33.5909108,-84.639767
7/27/21,400000,1485,34.051687,-84.3473651
7/27/21,415000,1120,34.0814254,-84.4126911
7/27/21,299000,1715,33.6865978,-84.4198311
7/27/21,631500,1800,33.7500168,-84.3552609
7/27/21,285000,1736,33.6613586,-84.5148251
7/27/21,300000,1351,33.6994723,-84.542396
7/27/21,887500,5253,34.1793008,-84.3117564
7/27/21,168000,900,34.010908,-84.315659
7/27/21,403000,1793,34.0118692,-84.3097627
7/27/21,1135000,4927,33.9146243,-84.3696892
7/27/21,600000,2647,33.9518944,-84.3789491
7/27/21,195000,1303,33.6176368,-84.4807627
7/27/21,410000,1700,34.0269509,-84.2944272
7/27/21,143000,955,33.9616,-84.355054
7/27/21,206500,793,33.849379,-84.3705772
7/27/21,173000,998,33.7558251,-84.3896366
7/27/21,325000,2106,33.6168492,-84.6117686
7/27/21,280990,2540,33.6168784,-84.6129825
7/27/21,415000,1478,33.9273986,-84.3712292
7/27/21,366900,1856,33.9309911,-84.36051
7/27/21,505000,1663,33.931535,-84.3728923
7/27/21,635000,2887,34.0469112,-84.2582312
7/27/21,750000,2501,33.8149922,-84.4156047
7/27/21,2237500,6853,33.8211857,-84.4038289
7/27/21,765800,3179,34.0376001,-84.2538698
7/27/21,990000,4695,34.0415557,-84.374268
7/27/21,670000,3279,33.936892,-84.393729
7/27/21,849999,5555,33.7173512,-84.5454417
7/27/21,440000,3073,33.6818042,-84.5954301
7/27/21,290000,1104,33.7167058,-84.4844209
7/27/21,200000,1149,33.7615143,-84.5088324
7/27/21,671000,2952,34.0726697,-84.1885538
7/27/21,651000,3086,34.0780716,-84.197842
7/27/21,795000,1976,33.7760455,-84.3714369
7/27/21,675000,1717,33.820275,-84.3796471
7/27/21,1050000,3850,33.8679636,-84.3562944
7/27/21,354000,3439,33.5639478,-84.6062289
7/27/21,405000,1120,33.726449,-84.4240573
7/27/21,435000,2957,34.0412125,-84.2244833
7/27/21,325000,1435,33.8043213,-84.4675266
7/27/21,255000,1700,33.513303,-84.6597026
7/27/21,250000,1600,33.957065,-84.36619
7/27/21,295000,1485,33.7030993,-84.3803862
7/27/21,150000,950,33.7784944,-84.4696228
7/27/21,470000,3261,33.7177346,-84.4953018
7/27/21,225000,925,33.7601289,-84.4997479
7/27/21,1244400,2189,33.7798299,-84.4134927
7/28/21,755000,3285,34.131267,-84.2698945
7/28/21,925000,3818,34.0912533,-84.2168051
7/28/21,700000,2930,34.0868077,-84.2066139
7/28/21,560000,2928,34.0141791,-84.376588
7/28/21,325000,1248,34.0191445,-84.3670403
7/28/21,422500,2093,33.9323773,-84.3823159
7/28/21,575000,2296,33.9404341,-84.3856826
7/28/21,580000,2517,33.7911187,-84.4494487
7/28/21,320000,2114,33.7342021,-84.4799736
7/28/21,580000,2924,34.0963559,-84.2225484
7/28/21,1249000,4971,33.9849727,-84.3244983
7/28/21,485000,932,33.7285798,-84.3711477
7/28/21,452000,1958,33.7305789,-84.363375
7/28/21,564000,1348,33.73667,-84.3672457
7/28/21,602500,1410,33.87839,-84.3748839
7/28/21,815000,3344,34.0355977,-84.3663421
7/28/21,370000,1027,33.7190647,-84.4165583
7/28/21,595000,2688,33.7245564,-84.3630976
7/28/21,451000,1152,33.7462517,-84.3762015
7/28/21,642000,3265,34.0465933,-84.1982744
7/28/21,610295,2151,34.0484394,-84.1695657
7/28/21,535035,3074,34.0484394,-84.1695657
7/28/21,385000,885,33.7777998,-84.383904
7/28/21,249900,1632,33.5833671,-84.627657
7/28/21,2500000,5104,33.8626288,-84.3518635
7/28/21,347000,1998,34.0451846,-84.2201924
7/28/21,488000,2030,33.9375353,-84.3774964
7/28/21,390000,1668,34.035472,-84.3333543
7/28/21,385000,1323,34.0372533,-84.3277655
7/28/21,320000,1560,33.8237269,-84.4413709
7/28/21,1180000,4288,33.8858344,-84.3613931
7/28/21,693500,2898,34.075803,-84.4139633
7/28/21,375000,2443,33.6858126,-84.431401
7/28/21,155000,1646,33.6799492,-84.4375542
7/28/21,211000,1567,33.7066067,-84.418436
7/28/21,296000,1706,33.6195839,-84.6193975
7/28/21,188500,815,33.8019425,-84.3987164
7/28/21,849000,4218,34.1450555,-84.3562999
7/28/21,519000,2014,33.9544194,-84.3810021
7/28/21,185000,1306,34.087035,-84.2795512
7/28/21,480000,2344,33.95764,-84.3570696
7/28/21,200000,895,33.7642655,-84.3908997
7/28/21,630000,2930,34.0702507,-84.2144994
7/28/21,770000,4052,33.9706741,-84.2911992
7/28/21,680000,3004,33.9765984,-84.2972849
7/28/21,170000,1054,33.6017975,-84.5713708
7/28/21,320000,4280,33.6431583,-84.5978232
7/28/21,165500,1012,33.8360412,-84.3845626
7/28/21,2335000,4063,33.8257092,-84.3963767
7/28/21,375000,1820,33.7925476,-84.427801
7/28/21,173000,859,33.827969,-84.361938
7/28/21,842000,5299,33.993316,-84.2965448
7/28/21,985000,3405,33.7622966,-84.3681492
7/28/21,435000,3672,33.6572305,-84.5365839
7/28/21,330000,1678,34.0447301,-84.2125847
7/28/21,335000,1404,33.8114549,-84.4741997
7/28/21,660000,2841,34.0893799,-84.3072139
7/28/21,900000,3070,33.8182514,-84.3787889
7/28/21,260000,1175,33.703246,-84.501987
7/28/21,180000,1552,33.5615387,-84.5325502
7/28/21,658000,1424,33.8061269,-84.4109265
7/28/21,341000,1528,34.0039204,-84.2880122
7/28/21,1249000,5762,33.981512,-84.2740902
7/28/21,480000,2768,34.0097638,-84.2764965
7/28/21,250000,2358,33.562968,-84.5212154
7/28/21,239738,996,33.7198148,-84.4352571
7/28/21,286000,2648,33.5697499,-84.5862658
7/28/21,938500,3470,33.8195574,-84.3491522
7/28/21,310000,1152,33.8000758,-84.4855579
7/28/21,259900,1106,33.6764057,-84.3999174
7/28/21,155000,1236,33.5801404,-84.4660969
7/28/21,1380000,3064,33.6215612,-84.4705341
7/28/21,310000,2434,33.7064216,-84.495937
7/28/21,248000,2963,33.5754083,-84.5462371
7/29/21,555000,1872,33.8500583,-84.3532671
7/29/21,215000,1216,33.9411373,-84.3763003
7/29/21,1535000,3516,33.8629416,-84.3911222
7/29/21,273533,1343,33.7342403,-84.4392184
7/29/21,300000,1118,33.7248456,-84.3670609
7/29/21,550000,2390,34.0381657,-84.1503151
7/29/21,127500,1072,33.909632,-84.3840921
7/29/21,230000,1366,33.773288,-84.4746268
7/29/21,256000,1249,33.829183,-84.357407
7/29/21,316990,2100,33.6108292,-84.5835244
7/29/21,249660,1400,33.6119209,-84.5928016
7/29/21,1587500,3683,33.8646353,-84.3525002
7/29/21,650000,1721,33.8016823,-84.3600171
7/29/21,890000,2528,33.8270166,-84.3521732
7/29/21,412000,1060,33.8371871,-84.378968
7/29/21,345000,1937,34.0400956,-84.2173198
7/29/21,362500,2100,34.0433325,-84.2199593
7/29/21,560000,2806,34.0644738,-84.3396822
7/29/21,925000,3332,33.9384766,-84.3642509
7/29/21,305000,1366,33.936392,-84.350679
7/29/21,430000,2304,34.0626012,-84.3897059
7/29/21,472950,1566,34.052609,-84.3466667
7/29/21,680000,3242,34.0618318,-84.3676358
7/29/21,501000,3158,34.0481922,-84.2364619
7/29/21,143000,1060,33.7041638,-84.5402186
7/29/21,574091,2892,34.010956,-84.328838
7/29/21,389000,1696,34.0149339,-84.31412
7/29/21,550000,1583,33.9154893,-84.3696071
7/29/21,749900,1523,33.7503416,-84.358826
7/29/21,189950,772,33.7893934,-84.388618
7/29/21,226990,1680,33.5629205,-84.4732055
7/29/21,420000,2255,33.6578504,-84.4507611
7/29/21,685000,3957,34.0695373,-84.2165533
7/29/21,340000,1632,33.8567628,-84.3782028
7/29/21,835000,2680,33.7705077,-84.3493165
7/29/21,485000,1156,33.7359,-84.3522495
7/29/21,312000,2657,33.658171,-84.5640447
7/29/21,285000,3322,33.624669,-84.608682
7/29/21,270777,1946,33.5467895,-84.5720708
7/29/21,1385000,3668,33.8317553,-84.3995513
7/29/21,964634,2286,33.8401044,-84.4009893
7/29/21,202000,1368,33.7311986,-84.5427143
7/29/21,500000,2737,34.0419479,-84.2101347
7/29/21,500000,2676,33.8167624,-84.4752801
7/29/21,160000,1368,33.6329493,-84.5148586
7/29/21,213000,1879,33.6011304,-84.4636779
7/29/21,575000,3334,34.0722919,-84.1892747
7/29/21,678200,3050,34.089422,-84.3043772
7/29/21,499000,3343,34.0971882,-84.3031233
7/29/21,459000,1790,34.0225135,-84.3411613
7/29/21,769000,2566,33.9145382,-84.3840009
7/29/21,187500,1408,33.5293707,-84.5625302
7/29/21,950000,2760,33.7778361,-84.3731182
7/29/21,535000,1478,33.80798,-84.4235444
7/29/21,264500,1934,33.6064049,-84.5185938
7/29/21,300000,1122,33.5974826,-84.5080654
7/29/21,274317,1774,33.5987065,-84.4992972
7/29/21,150000,1227,33.5999108,-84.5126949
7/29/21,425000,1249,33.7855185,-84.411987
7/29/21,142900,1668,33.5654974,-84.5618344
7/29/21,335000,1185,33.7236942,-84.4305395
7/29/21,382000,904,33.7262514,-84.435134
7/29/21,180000,1258,33.5777775,-84.5728846
7/29/21,255000,1252,33.6710968,-84.4044421
7/29/21,365000,1836,33.7170134,-84.455272
7/29/21,189900,435,33.773621,-84.3780431
7/29/21,495200,2444,34.0407398,-84.260741
7/29/21,450000,1428,33.6654418,-84.4335752
7/29/21,160000,1504,33.6608519,-84.4813673
7/29/21,690000,3084,34.071294,-84.379216
7/29/21,648000,2292,33.8023849,-84.3706543
7/29/21,320000,3412,33.7606568,-84.4135119
7/29/21,140000,858,33.784287,-84.4756081
7/29/21,195000,1058,33.7698107,-84.4110086
7/29/21,364000,970,33.7651747,-84.4085462
7/30/21,651000,2852,34.0156538,-84.2066963
7/30/21,460000,2024,34.0240965,-84.1992918
7/30/21,705000,3521,34.0913011,-84.2099906
7/30/21,215000,1110,34.005813,-84.391962
7/30/21,453888,2345,33.960908,-84.2734321
7/30/21,463000,3178,33.9640331,-84.2729591
7/30/21,1100000,5268,34.096608,-84.343154
7/30/21,914000,2645,34.0702543,-84.2835044
7/30/21,950000,2737,34.070459,-84.2836632
7/30/21,425000,2446,34.0264269,-84.2542401
7/30/21,400000,1830,34.0309184,-84.2556802
7/30/21,323600,1236,34.0275777,-84.2668298
7/30/21,485000,3549,33.660347,-84.6389404
7/30/21,349900,5336,33.6377317,-84.5337276
7/30/21,207000,1256,33.7445655,-84.5027543
7/30/21,800000,3569,34.0937623,-84.2236188
7/30/21,358000,1080,33.8707067,-84.3814068
7/30/21,2651000,4437,33.8439743,-84.4041753
7/30/21,510000,2870,34.0498178,-84.1095979
7/30/21,485000,1976,34.0535032,-84.1277436
7/30/21,475000,1656,33.7426675,-84.4400641
7/30/21,200000,1040,33.7337098,-84.4364467
7/30/21,625000,2192,33.8095085,-84.4521558
7/30/21,557500,2240,33.8100362,-84.4494077
7/30/21,475000,1956,33.8170189,-84.4586755
7/30/21,555000,1400,33.7313215,-84.3792981
7/30/21,760000,1276,33.7343401,-84.3753356
7/30/21,575000,1258,33.7323287,-84.3650895
7/30/21,367000,805,33.783839,-84.3838658
7/30/21,752500,1505,33.783839,-84.3838658
7/30/21,685000,1398,33.783839,-84.3838658
7/30/21,720000,1900,33.8802845,-84.3711676
7/30/21,980000,4665,34.0369647,-84.3516786
7/30/21,250000,1044,33.7238264,-84.3682438
7/30/21,319000,1410,33.7128503,-84.3509331
7/30/21,431200,2002,34.0478526,-84.2052138
7/30/21,555000,2931,34.0358046,-84.1713947
7/30/21,440000,2520,34.0457243,-84.1739081
7/30/21,590000,3506,34.0397805,-84.151902
7/30/21,535000,2915,34.0398136,-84.1503151
7/30/21,450000,1178,33.7806367,-84.3845299
7/30/21,359000,1440,33.7286569,-84.4025952
7/30/21,290000,1086,33.7645338,-84.3750557
7/30/21,242500,1062,33.7645338,-84.3750557
7/30/21,1160000,2756,33.831963,-84.3756641
7/30/21,869900,2160,33.8563337,-84.3553346
7/30/21,355000,1720,33.8352665,-84.3562199
7/30/21,3250000,8844,34.0464498,-84.391697
7/30/21,285000,779,33.8371871,-84.378968
7/30/21,374000,2944,33.5795104,-84.644336
7/30/21,330000,2918,33.5812062,-84.6452353
7/30/21,291000,1560,33.8235881,-84.4420495
7/30/21,450000,2354,34.0449833,-84.3515554
7/30/21,1685000,4757,33.8862232,-84.3622967
7/30/21,285000,1673,33.7066825,-84.4220468
7/30/21,375000,1710,33.7125944,-84.4194413
7/30/21,905000,2563,33.8786118,-84.3884331
7/30/21,543000,2704,33.884851,-84.381907
7/30/21,420000,1964,34.0434212,-84.2285794
7/30/21,450000,2198,34.1153606,-84.267488
7/30/21,345000,1956,34.123719,-84.260504
7/30/21,320000,2901,33.6225704,-84.6516316
7/30/21,530000,1740,33.7511094,-84.354711
7/30/21,455000,1216,33.7556066,-84.3500702
7/30/21,187000,1512,33.6700504,-84.5163408
7/30/21,325000,2581,33.6731209,-84.50995
7/30/21,269400,690,33.8003975,-84.3962946
7/30/21,400000,1350,33.8033676,-84.4005707
7/30/21,540000,1600,33.8104955,-84.3636718
7/30/21,285000,1838,33.7998128,-84.368803
7/30/21,242500,1060,33.7942271,-84.3634262
7/30/21,975000,3018,33.7969365,-84.364186
7/30/21,1060000,5994,34.1704083,-84.3278477
7/30/21,990000,3045,33.8122572,-84.383096
7/30/21,1165000,2849,33.8027809,-84.389398
7/30/21,400000,1829,34.0131157,-84.3226694
7/30/21,1050000,4220,33.9157897,-84.3742885
7/30/21,432500,1440,33.7509297,-84.3605808
7/30/21,1000000,3066,33.7893344,-84.3973823
7/30/21,360000,1121,33.7916224,-84.3980682
7/30/21,450000,2558,34.0246078,-84.2972232
7/30/21,285000,1370,34.0909913,-84.2802738
7/30/21,700000,1478,33.8962432,-84.3800372
7/30/21,156383,1161,33.5745897,-84.5000757
7/30/21,785000,2279,33.8209593,-84.4081358
7/30/21,1750000,6714,33.8360942,-84.4164048
7/30/21,1950000,6081,33.8386943,-84.425842
7/30/21,2000000,3116,33.8467661,-84.3685301
7/30/21,855000,3891,33.9769692,-84.2996697
7/30/21,191875,1892,33.5956459,-84.5523783
7/30/21,206875,1650,33.5956621,-84.5527467
7/30/21,719900,1870,33.7455274,-84.355603
7/30/21,385000,3797,33.6270591,-84.6148993
7/30/21,205000,1424,33.6436964,-84.5956755
7/30/21,181000,760,33.9257419,-84.376942
7/30/21,213400,1032,33.930955,-84.3615631
7/30/21,590000,3266,34.0511129,-84.2665007
7/30/21,205000,1564,34.0017966,-84.3487413
7/30/21,300000,1488,33.6949401,-84.4310318
7/30/21,162000,1063,33.8360412,-84.3845626
7/30/21,475000,2084,33.8082988,-84.4262728
7/30/21,199900,1088,33.6845089,-84.4693358
7/30/21,175000,1378,33.6848225,-84.4607667
7/30/21,1790000,4507,33.8671616,-84.3788054
7/30/21,525000,1441,33.7281151,-84.4117883
7/30/21,325000,2106,33.9528249,-84.354946
7/30/21,800000,3999,33.9958883,-84.3033699
7/30/21,500000,2329,33.9998965,-84.2920011
7/30/21,391500,3000,33.7839446,-84.4514582
7/30/21,520300,1308,33.7588937,-84.3625459
7/30/21,450000,1496,33.7662324,-84.370559
7/30/21,730000,3578,33.937152,-84.3946731
7/30/21,500000,1254,33.517551,-84.7330663
7/30/21,350000,2362,33.7223632,-84.5447918
7/30/21,520000,3034,33.8109842,-84.4811104
7/30/21,290000,1633,33.7614947,-84.5128587
7/30/21,600000,2112,33.8230544,-84.3786206
7/30/21,257500,1545,33.6694225,-84.4146198
7/30/21,1630000,3091,34.0970178,-84.3752535
7/30/21,965000,3453,34.0986877,-84.375274
